Codigo IATA,Descripcion del codigo,Estado ,Aniomes,Tipo Combustible,Litros de combustible suministrado,Servicios realizados
MTY,Monterrey,Nuevo Leon,202102,Gasavion,0,0
MXL,Mexicali,Baja California,202102,Gasavion,56396,49
MZT,Mazatlan,Sinaloa,202102,Gasavion,86521,132
NLD,Nuevo Laredo,Tamaulipas,202102,Gasavion,4343,17
NOG,Nogales,Sonora,202102,Gasavion,9248,47
OAX,Oaxaca,Oaxaca,202102,Gasavion,12990,91
PAZ,Poza Rica,Veracruz,202102,Gasavion,58,1
PBC,Puebla,Puebla,202102,Gasavion,15707,127
PCA,Pachuca,Hidalgo,202102,Gasavion,5781,39
PPE,Puerto Penasco,Sonora,202102,Gasavion,15754,61
PQM,Palenque,Chiapas,202102,Gasavion,0,0
PVR,Puerto Vallarta,Jalisco,202102,Gasavion,24200,102
PXM,Puerto Escondido,Oaxaca,202102,Gasavion,5498,41
QRO,Queretaro,Queretaro,202102,Gasavion,53323,536
REX,Reynosa,Tamaulipas,202102,Gasavion,6995,34
SJD,San Jose Del Cabo,Baja California Sur,202102,Gasavion,4471,25
SLP,San Luis Potosi,San Luis Potosi,202102,Gasavion,10337,49
TAM,Tampico,Tamaulipas,202102,Gasavion,18759,94
TAP,Tapachula,Chiapas,202102,Gasavion,94321,126
TCN,Tehuacan,Puebla,202102,Gasavion,3031,28
TGZ,Tuxtla Gutierrez,Chiapas,202102,Gasavion,18814,64
TIJ,Tijuana,Baja California,202102,Gasavion,21139,175
TLC,Toluca,Estado De Mexico,202102,Gasavion,41837,188
TSL,Tamuin,San Luis Potosi,202102,Gasavion,174,1
TPQ,Tepic,Nayarit,202102,Gasavion,25941,120
TRC,Torreon,Coahuila,202102,Gasavion,9372,50
UPN,Uruapan,Michoacan,202102,Gasavion,24389,74
VER,Veracruz,Veracruz,202102,Gasavion,28129,83
VSA,Villahermosa,Tabasco,202102,Gasavion,75778,49
ZCL,Zacatecas,Zacatecas,202102,Gasavion,2799,15
ZIH,Zihuatanejo,Guerrero,202102,Gasavion,7280,51
ZLO,Manzanillo,Colima,202102,Gasavion,33119,30
IZT,Ixtepec,Oaxaca,202102,Gasavion,0,0
ACA,Acapulco,Guerrero,202103,Turbosina,1013105,435
AGU,Aguascalientes,Aguascalientes,202103,Turbosina,1080607,382
BJX,El Bajio,Guanajuato,202103,Turbosina,3010386,869
CEN,Ciudad Obregon,Sonora,202103,Turbosina,510685,195
CJS,Ciudad Juarez,Chihuahua,202103,Turbosina,2037359,493
CME,Ciudad Del Carmen,Campeche,202103,Turbosina,1651770,462
CLQ,Colima,Colima,202103,Turbosina,278812,72
CPE,Campeche,Campeche,202103,Turbosina,349236,129
CTM,Chetumal,Quintana Roo,202103,Turbosina,470411,148
CUL,Culiacan,Sinaloa,202103,Turbosina,2822752,838
CUN,Cancun,Quintana Roo,202103,Turbosina,48457138,6080
CUU,Chihuahua,Chihuahua,202103,Turbosina,2874137,775
CVJ,Cuernavaca,Morelos,202103,Turbosina,105688,69
CVM,Ciudad Victoria,Tamaulipas,202103,Turbosina,95325,129
CZM,Cozumel,Quintana Roo,202103,Turbosina,928837,272
DGO,Durango,Durango,202103,Turbosina,510085,252
GDL,Guadalajara,Jalisco,202103,Turbosina,24440644,3815
GYM,Guaymas,Sonora,202103,Turbosina,47333,48
HMO,Hermosillo,Sonora,202103,Turbosina,2733985,855
HUX,Huatulco,Oaxaca,202103,Turbosina,468254,185
LAP,La Paz,Baja California Sur,202103,Turbosina,2312666,578
LMM,Los Mochis,Sinaloa,202103,Turbosina,451473,203
LTO,Loreto,Baja California Sur,202103,Turbosina,192849,92
LZC,Lazaro Cardenas,Michoacan,202103,Turbosina,28849,26
MAM,Matamoros,Tamaulipas,202103,Turbosina,78747,68
MEX,Mexico,Ciudad de Mexico,202103,Turbosina,92542698,11012
MID,Merida,Yucatan,202103,Turbosina,4048331,919
MLM,Morelia,Michoacan,202103,Turbosina,2062868,315
MTT,Minatitlan,Veracruz,202103,Turbosina,212473,124
MTY,Monterrey,Nuevo Leon,202103,Turbosina,10111117,2719
MXL,Mexicali,Baja California,202103,Turbosina,1762464,303
MZT,Mazatlan,Sinaloa,202103,Turbosina,1599953,569
NLD,Nuevo Laredo,Tamaulipas,202103,Turbosina,97817,72
NOG,Nogales,Sonora,202103,Turbosina,14634,16
OAX,Oaxaca,Oaxaca,202103,Turbosina,1186435,410
PAZ,Poza Rica,Veracruz,202103,Turbosina,26492,32
PBC,Puebla,Puebla,202103,Turbosina,1455959,297
PCA,Pachuca,Hidalgo,202103,Turbosina,21244,32
PPE,Puerto Penasco,Sonora,202103,Turbosina,21218,15
PQM,Palenque,Chiapas,202103,Turbosina,9622,10
PVR,Puerto Vallarta,Jalisco,202103,Turbosina,5536847,1355
PXM,Puerto Escondido,Oaxaca,202103,Turbosina,268450,211
QRO,Queretaro,Queretaro,202103,Turbosina,5434882,1285
REX,Reynosa,Tamaulipas,202103,Turbosina,427866,229
SJD,San Jose Del Cabo,Baja California Sur,202103,Turbosina,10417346,2321
SLP,San Luis Potosi,San Luis Potosi,202103,Turbosina,1102405,510
TAM,Tampico,Tamaulipas,202103,Turbosina,688185,409
TAP,Tapachula,Chiapas,202103,Turbosina,1047515,214
TCN,Tehuacan,Puebla,202103,Turbosina,19955,17
TGZ,Tuxtla Gutierrez,Chiapas,202103,Turbosina,1819329,451
TIJ,Tijuana,Baja California,202103,Turbosina,17437270,2569
TLC,Toluca,Estado De Mexico,202103,Turbosina,6120800,1804
TSL,Tamuin,San Luis Potosi,202103,Turbosina,19757,24
TPQ,Tepic,Nayarit,202103,Turbosina,390090,83
TRC,Torreon,Coahuila,202103,Turbosina,727916,362
UPN,Uruapan,Michoacan,202103,Turbosina,484060,81
VER,Veracruz,Veracruz,202103,Turbosina,1247880,592
VSA,Villahermosa,Tabasco,202103,Turbosina,1857819,538
ZCL,Zacatecas,Zacatecas,202103,Turbosina,600078,152
ZIH,Zihuatanejo,Guerrero,202103,Turbosina,589703,268
ZLO,Manzanillo,Colima,202103,Turbosina,256490,128
IZT,Ixtepec,Oaxaca,202103,Turbosina,32494,24
ACA,Acapulco,Guerrero,202103,Gasavion,39068,555
AGU,Aguascalientes,Aguascalientes,202103,Gasavion,6090,44
BJX,El Bajio,Guanajuato,202103,Gasavion,18327,72
CEN,Ciudad Obregon,Sonora,202103,Gasavion,252916,367
CJS,Ciudad Juarez,Chihuahua,202103,Gasavion,13122,63
CME,Ciudad Del Carmen,Campeche,202103,Gasavion,369,3
CLQ,Colima,Colima,202103,Gasavion,76587,53
CPE,Campeche,Campeche,202103,Gasavion,4841,63
CTM,Chetumal,Quintana Roo,202103,Gasavion,3239,20
CUL,Culiacan,Sinaloa,202103,Gasavion,280407,707
CUN,Cancun,Quintana Roo,202103,Gasavion,18360,141
CUU,Chihuahua,Chihuahua,202103,Gasavion,130903,337
CVJ,Cuernavaca,Morelos,202103,Gasavion,44684,583
CVM,Ciudad Victoria,Tamaulipas,202103,Gasavion,17754,76
CZM,Cozumel,Quintana Roo,202103,Gasavion,21923,127
DGO,Durango,Durango,202103,Gasavion,44259,269
GDL,Guadalajara,Jalisco,202103,Gasavion,87669,599
GYM,Guaymas,Sonora,202103,Gasavion,16897,64
HMO,Hermosillo,Sonora,202103,Gasavion,115730,533
HUX,Huatulco,Oaxaca,202103,Gasavion,3041,16
LAP,La Paz,Baja California Sur,202103,Gasavion,28228,71
LMM,Los Mochis,Sinaloa,202103,Gasavion,174485,275
LTO,Loreto,Baja California Sur,202103,Gasavion,16788,72
LZC,Lazaro Cardenas,Michoacan,202103,Gasavion,701,6
MAM,Matamoros,Tamaulipas,202103,Gasavion,155978,20
MEX,Mexico,Ciudad de Mexico,202103,Gasavion,0,0
MID,Merida,Yucatan,202103,Gasavion,31625,113
MLM,Morelia,Michoacan,202103,Gasavion,10423,59
MTT,Minatitlan,Veracruz,202103,Gasavion,2868,19
MTY,Monterrey,Nuevo Leon,202103,Gasavion,0,0
MXL,Mexicali,Baja California,202103,Gasavion,51015,40
MZT,Mazatlan,Sinaloa,202103,Gasavion,284493,173
NLD,Nuevo Laredo,Tamaulipas,202103,Gasavion,6884,24
NOG,Nogales,Sonora,202103,Gasavion,10675,54
OAX,Oaxaca,Oaxaca,202103,Gasavion,11978,102
PAZ,Poza Rica,Veracruz,202103,Gasavion,1412,9
PBC,Puebla,Puebla,202103,Gasavion,19279,142
PCA,Pachuca,Hidalgo,202103,Gasavion,6490,39
PPE,Puerto Penasco,Sonora,202103,Gasavion,11029,53
PQM,Palenque,Chiapas,202103,Gasavion,0,0
PVR,Puerto Vallarta,Jalisco,202103,Gasavion,31582,129
PXM,Puerto Escondido,Oaxaca,202103,Gasavion,8444,65
QRO,Queretaro,Queretaro,202103,Gasavion,72878,622
REX,Reynosa,Tamaulipas,202103,Gasavion,10636,58
SJD,San Jose Del Cabo,Baja California Sur,202103,Gasavion,14235,44
SLP,San Luis Potosi,San Luis Potosi,202103,Gasavion,16059,75
TAM,Tampico,Tamaulipas,202103,Gasavion,26022,139
TAP,Tapachula,Chiapas,202103,Gasavion,128989,140
TCN,Tehuacan,Puebla,202103,Gasavion,7514,42
TGZ,Tuxtla Gutierrez,Chiapas,202103,Gasavion,15194,55
TIJ,Tijuana,Baja California,202103,Gasavion,31317,132
TLC,Toluca,Estado De Mexico,202103,Gasavion,42039,223
TSL,Tamuin,San Luis Potosi,202103,Gasavion,3872,5
TPQ,Tepic,Nayarit,202103,Gasavion,25958,138
TRC,Torreon,Coahuila,202103,Gasavion,13836,65
UPN,Uruapan,Michoacan,202103,Gasavion,35575,87
VER,Veracruz,Veracruz,202103,Gasavion,17417,87
VSA,Villahermosa,Tabasco,202103,Gasavion,88966,50
ZCL,Zacatecas,Zacatecas,202103,Gasavion,4006,22
ZIH,Zihuatanejo,Guerrero,202103,Gasavion,9727,77
ZLO,Manzanillo,Colima,202103,Gasavion,52027,44
IZT,Ixtepec,Oaxaca,202103,Gasavion,0,0
ACA,Acapulco,Guerrero,202104,Turbosina,1069394,446
AGU,Aguascalientes,Aguascalientes,202104,Turbosina,1417943,393
BJX,El Bajio,Guanajuato,202104,Turbosina,3793944,1009
CEN,Ciudad Obregon,Sonora,202104,Turbosina,554831,204
CJS,Ciudad Juarez,Chihuahua,202104,Turbosina,2143157,537
CME,Ciudad Del Carmen,Campeche,202104,Turbosina,1643617,364
CLQ,Colima,Colima,202104,Turbosina,321471,99
CPE,Campeche,Campeche,202104,Turbosina,336782,112
CTM,Chetumal,Quintana Roo,202104,Turbosina,402438,116
CUL,Culiacan,Sinaloa,202104,Turbosina,2579021,869
CUN,Cancun,Quintana Roo,202104,Turbosina,56147355,6361
CUU,Chihuahua,Chihuahua,202104,Turbosina,2763735,787
CVJ,Cuernavaca,Morelos,202104,Turbosina,118778,90
CVM,Ciudad Victoria,Tamaulipas,202104,Turbosina,95861,105
CZM,Cozumel,Quintana Roo,202104,Turbosina,935230,283
DGO,Durango,Durango,202104,Turbosina,580593,278
GDL,Guadalajara,Jalisco,202104,Turbosina,26490931,4240
GYM,Guaymas,Sonora,202104,Turbosina,57541,53
HMO,Hermosillo,Sonora,202104,Turbosina,3191316,922
HUX,Huatulco,Oaxaca,202104,Turbosina,501845,209
LAP,La Paz,Baja California Sur,202104,Turbosina,1986476,556
LMM,Los Mochis,Sinaloa,202104,Turbosina,410192,217
LTO,Loreto,Baja California Sur,202104,Turbosina,187187,110
LZC,Lazaro Cardenas,Michoacan,202104,Turbosina,21880,29
MAM,Matamoros,Tamaulipas,202104,Turbosina,44672,36
MEX,Mexico,Ciudad de Mexico,202104,Turbosina,101347757,12487
MID,Merida,Yucatan,202104,Turbosina,4636949,967
MLM,Morelia,Michoacan,202104,Turbosina,2546543,394
MTT,Minatitlan,Veracruz,202104,Turbosina,174515,120
MTY,Monterrey,Nuevo Leon,202104,Turbosina,11245340,2877
MXL,Mexicali,Baja California,202104,Turbosina,2202062,346
MZT,Mazatlan,Sinaloa,202104,Turbosina,1563302,602
NLD,Nuevo Laredo,Tamaulipas,202104,Turbosina,125393,76
NOG,Nogales,Sonora,202104,Turbosina,16595,14
OAX,Oaxaca,Oaxaca,202104,Turbosina,1292048,401
PAZ,Poza Rica,Veracruz,202104,Turbosina,21426,30
PBC,Puebla,Puebla,202104,Turbosina,1501308,306
PCA,Pachuca,Hidalgo,202104,Turbosina,39896,56
PPE,Puerto Penasco,Sonora,202104,Turbosina,29628,16
PQM,Palenque,Chiapas,202104,Turbosina,28503,20
PVR,Puerto Vallarta,Jalisco,202104,Turbosina,6449633,1371
PXM,Puerto Escondido,Oaxaca,202104,Turbosina,271242,231
QRO,Queretaro,Queretaro,202104,Turbosina,5163434,1207
REX,Reynosa,Tamaulipas,202104,Turbosina,452539,182
SJD,San Jose Del Cabo,Baja California Sur,202104,Turbosina,12567446,2528
SLP,San Luis Potosi,San Luis Potosi,202104,Turbosina,1320137,562
TAM,Tampico,Tamaulipas,202104,Turbosina,767877,435
TAP,Tapachula,Chiapas,202104,Turbosina,788188,200
TCN,Tehuacan,Puebla,202104,Turbosina,7212,10
TGZ,Tuxtla Gutierrez,Chiapas,202104,Turbosina,1973965,454
TIJ,Tijuana,Baja California,202104,Turbosina,20992606,2878
TLC,Toluca,Estado De Mexico,202104,Turbosina,5115778,1510
TSL,Tamuin,San Luis Potosi,202104,Turbosina,15537,20
TPQ,Tepic,Nayarit,202104,Turbosina,436864,102
TRC,Torreon,Coahuila,202104,Turbosina,692035,377
UPN,Uruapan,Michoacan,202104,Turbosina,512622,91
VER,Veracruz,Veracruz,202104,Turbosina,1461895,607
VSA,Villahermosa,Tabasco,202104,Turbosina,1861657,536
ZCL,Zacatecas,Zacatecas,202104,Turbosina,706713,166
ZIH,Zihuatanejo,Guerrero,202104,Turbosina,491943,255
ZLO,Manzanillo,Colima,202104,Turbosina,267251,143
IZT,Ixtepec,Oaxaca,202104,Turbosina,19701,18
ACA,Acapulco,Guerrero,202104,Gasavion,37958,569
AGU,Aguascalientes,Aguascalientes,202104,Gasavion,10477,57
BJX,El Bajio,Guanajuato,202104,Gasavion,20988,78
CEN,Ciudad Obregon,Sonora,202104,Gasavion,143513,239
CJS,Ciudad Juarez,Chihuahua,202104,Gasavion,10431,70
CME,Ciudad Del Carmen,Campeche,202104,Gasavion,1484,7
CLQ,Colima,Colima,202104,Gasavion,79441,54
CPE,Campeche,Campeche,202104,Gasavion,5524,91
CTM,Chetumal,Quintana Roo,202104,Gasavion,2601,12
CUL,Culiacan,Sinaloa,202104,Gasavion,240742,637
CUN,Cancun,Quintana Roo,202104,Gasavion,19585,134
CUU,Chihuahua,Chihuahua,202104,Gasavion,119281,299
CVJ,Cuernavaca,Morelos,202104,Gasavion,34943,432
CVM,Ciudad Victoria,Tamaulipas,202104,Gasavion,22505,49
CZM,Cozumel,Quintana Roo,202104,Gasavion,21751,127
DGO,Durango,Durango,202104,Gasavion,41018,247
GDL,Guadalajara,Jalisco,202104,Gasavion,110192,602
GYM,Guaymas,Sonora,202104,Gasavion,11399,59
HMO,Hermosillo,Sonora,202104,Gasavion,86369,419
HUX,Huatulco,Oaxaca,202104,Gasavion,3853,23
LAP,La Paz,Baja California Sur,202104,Gasavion,36644,90
LMM,Los Mochis,Sinaloa,202104,Gasavion,110971,212
LTO,Loreto,Baja California Sur,202104,Gasavion,16491,78
LZC,Lazaro Cardenas,Michoacan,202104,Gasavion,706,5
MAM,Matamoros,Tamaulipas,202104,Gasavion,163134,19
MEX,Mexico,Ciudad de Mexico,202104,Gasavion,150,1
MID,Merida,Yucatan,202104,Gasavion,27424,97
MLM,Morelia,Michoacan,202104,Gasavion,9863,58
MTT,Minatitlan,Veracruz,202104,Gasavion,2119,13
MTY,Monterrey,Nuevo Leon,202104,Gasavion,0,0
MXL,Mexicali,Baja California,202104,Gasavion,23765,38
MZT,Mazatlan,Sinaloa,202104,Gasavion,170010,156
NLD,Nuevo Laredo,Tamaulipas,202104,Gasavion,2842,15
NOG,Nogales,Sonora,202104,Gasavion,31852,63
OAX,Oaxaca,Oaxaca,202104,Gasavion,8169,73
PAZ,Poza Rica,Veracruz,202104,Gasavion,1211,11
PBC,Puebla,Puebla,202104,Gasavion,24543,184
PCA,Pachuca,Hidalgo,202104,Gasavion,5180,30
PPE,Puerto Penasco,Sonora,202104,Gasavion,14416,57
PQM,Palenque,Chiapas,202104,Gasavion,0,0
PVR,Puerto Vallarta,Jalisco,202104,Gasavion,39858,159
PXM,Puerto Escondido,Oaxaca,202104,Gasavion,4925,52
QRO,Queretaro,Queretaro,202104,Gasavion,65634,568
REX,Reynosa,Tamaulipas,202104,Gasavion,10525,48
SJD,San Jose Del Cabo,Baja California Sur,202104,Gasavion,4083,26
SLP,San Luis Potosi,San Luis Potosi,202104,Gasavion,11065,53
TAM,Tampico,Tamaulipas,202104,Gasavion,33130,155
TAP,Tapachula,Chiapas,202104,Gasavion,123018,148
TCN,Tehuacan,Puebla,202104,Gasavion,4033,30
TGZ,Tuxtla Gutierrez,Chiapas,202104,Gasavion,29796,53
TIJ,Tijuana,Baja California,202104,Gasavion,44031,128
TLC,Toluca,Estado De Mexico,202104,Gasavion,45909,216
TSL,Tamuin,San Luis Potosi,202104,Gasavion,2455,12
TPQ,Tepic,Nayarit,202104,Gasavion,22119,144
TRC,Torreon,Coahuila,202104,Gasavion,10577,49
UPN,Uruapan,Michoacan,202104,Gasavion,21440,82
VER,Veracruz,Veracruz,202104,Gasavion,23053,66
VSA,Villahermosa,Tabasco,202104,Gasavion,81967,49
ZCL,Zacatecas,Zacatecas,202104,Gasavion,3552,22
ZIH,Zihuatanejo,Guerrero,202104,Gasavion,8870,48
ZLO,Manzanillo,Colima,202104,Gasavion,54712,30
IZT,Ixtepec,Oaxaca,202104,Gasavion,0,0
ACA,Acapulco,Guerrero,202105,Turbosina,1064830,484
AGU,Aguascalientes,Aguascalientes,202105,Turbosina,1485561,407
BJX,El Bajio,Guanajuato,202105,Turbosina,4334000,1001
CEN,Ciudad Obregon,Sonora,202105,Turbosina,537874,214
CJS,Ciudad Juarez,Chihuahua,202105,Turbosina,2281791,539
CME,Ciudad Del Carmen,Campeche,202105,Turbosina,1722525,388
CLQ,Colima,Colima,202105,Turbosina,337316,98
CPE,Campeche,Campeche,202105,Turbosina,296932,127
CTM,Chetumal,Quintana Roo,202105,Turbosina,456409,150
CUL,Culiacan,Sinaloa,202105,Turbosina,2775408,901
CUN,Cancun,Quintana Roo,202105,Turbosina,59497340,6646
CUU,Chihuahua,Chihuahua,202105,Turbosina,2674984,771
CVJ,Cuernavaca,Morelos,202105,Turbosina,107594,72
CVM,Ciudad Victoria,Tamaulipas,202105,Turbosina,62011,69
CZM,Cozumel,Quintana Roo,202105,Turbosina,1381938,269
DGO,Durango,Durango,202105,Turbosina,596189,347
GDL,Guadalajara,Jalisco,202105,Turbosina,28611953,4341
GYM,Guaymas,Sonora,202105,Turbosina,52963,50
HMO,Hermosillo,Sonora,202105,Turbosina,2947010,965
HUX,Huatulco,Oaxaca,202105,Turbosina,459371,225
LAP,La Paz,Baja California Sur,202105,Turbosina,2355557,610
LMM,Los Mochis,Sinaloa,202105,Turbosina,429405,223
LTO,Loreto,Baja California Sur,202105,Turbosina,220149,129
LZC,Lazaro Cardenas,Michoacan,202105,Turbosina,26375,23
MAM,Matamoros,Tamaulipas,202105,Turbosina,56563,40
MEX,Mexico,Ciudad de Mexico,202105,Turbosina,111777415,13383
MID,Merida,Yucatan,202105,Turbosina,4728038,1032
MLM,Morelia,Michoacan,202105,Turbosina,3138347,423
MTT,Minatitlan,Veracruz,202105,Turbosina,200288,112
MTY,Monterrey,Nuevo Leon,202105,Turbosina,11986938,3067
MXL,Mexicali,Baja California,202105,Turbosina,2249713,373
MZT,Mazatlan,Sinaloa,202105,Turbosina,1701125,599
NLD,Nuevo Laredo,Tamaulipas,202105,Turbosina,103049,76
NOG,Nogales,Sonora,202105,Turbosina,12971,15
OAX,Oaxaca,Oaxaca,202105,Turbosina,1630961,493
PAZ,Poza Rica,Veracruz,202105,Turbosina,15561,20
PBC,Puebla,Puebla,202105,Turbosina,1479489,289
PCA,Pachuca,Hidalgo,202105,Turbosina,73725,35
PPE,Puerto Penasco,Sonora,202105,Turbosina,17375,20
PQM,Palenque,Chiapas,202105,Turbosina,11504,15
PVR,Puerto Vallarta,Jalisco,202105,Turbosina,7631371,1439
PXM,Puerto Escondido,Oaxaca,202105,Turbosina,228598,182
QRO,Queretaro,Queretaro,202105,Turbosina,5735378,1335
REX,Reynosa,Tamaulipas,202105,Turbosina,539358,239
SJD,San Jose Del Cabo,Baja California Sur,202105,Turbosina,13125682,2604
SLP,San Luis Potosi,San Luis Potosi,202105,Turbosina,1261788,529
TAM,Tampico,Tamaulipas,202105,Turbosina,746537,393
TAP,Tapachula,Chiapas,202105,Turbosina,976490,235
TCN,Tehuacan,Puebla,202105,Turbosina,14629,18
TGZ,Tuxtla Gutierrez,Chiapas,202105,Turbosina,1804694,441
TIJ,Tijuana,Baja California,202105,Turbosina,22463911,3034
TLC,Toluca,Estado De Mexico,202105,Turbosina,4897509,1569
TSL,Tamuin,San Luis Potosi,202105,Turbosina,26715,28
TPQ,Tepic,Nayarit,202105,Turbosina,445182,112
TRC,Torreon,Coahuila,202105,Turbosina,736680,433
UPN,Uruapan,Michoacan,202105,Turbosina,565380,109
VER,Veracruz,Veracruz,202105,Turbosina,1593550,653
VSA,Villahermosa,Tabasco,202105,Turbosina,2046543,619
ZCL,Zacatecas,Zacatecas,202105,Turbosina,868491,216
ZIH,Zihuatanejo,Guerrero,202105,Turbosina,487993,245
ZLO,Manzanillo,Colima,202105,Turbosina,279453,134
IZT,Ixtepec,Oaxaca,202105,Turbosina,26481,23
ACA,Acapulco,Guerrero,202105,Gasavion,31692,486
AGU,Aguascalientes,Aguascalientes,202105,Gasavion,9522,54
BJX,El Bajio,Guanajuato,202105,Gasavion,14839,54
CEN,Ciudad Obregon,Sonora,202105,Gasavion,91680,225
CJS,Ciudad Juarez,Chihuahua,202105,Gasavion,9690,63
CME,Ciudad Del Carmen,Campeche,202105,Gasavion,1552,5
CLQ,Colima,Colima,202105,Gasavion,80378,54
CPE,Campeche,Campeche,202105,Gasavion,3478,44
CTM,Chetumal,Quintana Roo,202105,Gasavion,5000,22
CUL,Culiacan,Sinaloa,202105,Gasavion,200734,598
CUN,Cancun,Quintana Roo,202105,Gasavion,15362,130
CUU,Chihuahua,Chihuahua,202105,Gasavion,106924,313
CVJ,Cuernavaca,Morelos,202105,Gasavion,37633,498
CVM,Ciudad Victoria,Tamaulipas,202105,Gasavion,17138,49
CZM,Cozumel,Quintana Roo,202105,Gasavion,23128,142
DGO,Durango,Durango,202105,Gasavion,48433,257
GDL,Guadalajara,Jalisco,202105,Gasavion,107388,714
GYM,Guaymas,Sonora,202105,Gasavion,14859,86
HMO,Hermosillo,Sonora,202105,Gasavion,97553,457
HUX,Huatulco,Oaxaca,202105,Gasavion,3363,13
LAP,La Paz,Baja California Sur,202105,Gasavion,23518,78
LMM,Los Mochis,Sinaloa,202105,Gasavion,127187,236
LTO,Loreto,Baja California Sur,202105,Gasavion,18578,84
LZC,Lazaro Cardenas,Michoacan,202105,Gasavion,533,3
MAM,Matamoros,Tamaulipas,202105,Gasavion,106001,14
MEX,Mexico,Ciudad de Mexico,202105,Gasavion,0,0
MID,Merida,Yucatan,202105,Gasavion,23908,69
MLM,Morelia,Michoacan,202105,Gasavion,6836,39
MTT,Minatitlan,Veracruz,202105,Gasavion,1806,10
MTY,Monterrey,Nuevo Leon,202105,Gasavion,0,0
MXL,Mexicali,Baja California,202105,Gasavion,35909,83
MZT,Mazatlan,Sinaloa,202105,Gasavion,233901,186
NLD,Nuevo Laredo,Tamaulipas,202105,Gasavion,232,4
NOG,Nogales,Sonora,202105,Gasavion,24674,73
OAX,Oaxaca,Oaxaca,202105,Gasavion,8007,67
PAZ,Poza Rica,Veracruz,202105,Gasavion,1229,7
PBC,Puebla,Puebla,202105,Gasavion,21116,185
PCA,Pachuca,Hidalgo,202105,Gasavion,3704,26
PPE,Puerto Penasco,Sonora,202105,Gasavion,14233,74
PQM,Palenque,Chiapas,202105,Gasavion,0,0
PVR,Puerto Vallarta,Jalisco,202105,Gasavion,43427,148
PXM,Puerto Escondido,Oaxaca,202105,Gasavion,2923,31
QRO,Queretaro,Queretaro,202105,Gasavion,71032,692
REX,Reynosa,Tamaulipas,202105,Gasavion,32781,45
SJD,San Jose Del Cabo,Baja California Sur,202105,Gasavion,15360,42
SLP,San Luis Potosi,San Luis Potosi,202105,Gasavion,18351,80
TAM,Tampico,Tamaulipas,202105,Gasavion,42851,182
TAP,Tapachula,Chiapas,202105,Gasavion,124450,152
TCN,Tehuacan,Puebla,202105,Gasavion,3820,34
TGZ,Tuxtla Gutierrez,Chiapas,202105,Gasavion,8471,51
TIJ,Tijuana,Baja California,202105,Gasavion,28870,182
TLC,Toluca,Estado De Mexico,202105,Gasavion,35023,235
TSL,Tamuin,San Luis Potosi,202105,Gasavion,2504,7
TPQ,Tepic,Nayarit,202105,Gasavion,24630,129
TRC,Torreon,Coahuila,202105,Gasavion,17442,71
UPN,Uruapan,Michoacan,202105,Gasavion,21365,78
VER,Veracruz,Veracruz,202105,Gasavion,14993,89
VSA,Villahermosa,Tabasco,202105,Gasavion,88026,37
ZCL,Zacatecas,Zacatecas,202105,Gasavion,3138,14
ZIH,Zihuatanejo,Guerrero,202105,Gasavion,7647,50
ZLO,Manzanillo,Colima,202105,Gasavion,50836,32
IZT,Ixtepec,Oaxaca,202105,Gasavion,0,0
ACA,Acapulco,Guerrero,202106,Turbosina,890754,409
AGU,Aguascalientes,Aguascalientes,202106,Turbosina,1510374,398
BJX,El Bajio,Guanajuato,202106,Turbosina,4509736,1064
CEN,Ciudad Obregon,Sonora,202106,Turbosina,565740,219
CJS,Ciudad Juarez,Chihuahua,202106,Turbosina,2616342,594
CME,Ciudad Del Carmen,Campeche,202106,Turbosina,1603617,339
CLQ,Colima,Colima,202106,Turbosina,322641,93
CPE,Campeche,Campeche,202106,Turbosina,353376,102
CTM,Chetumal,Quintana Roo,202106,Turbosina,418116,127
CUL,Culiacan,Sinaloa,202106,Turbosina,2778353,879
CUN,Cancun,Quintana Roo,202106,Turbosina,65563494,7241
CUU,Chihuahua,Chihuahua,202106,Turbosina,3037306,788
CVJ,Cuernavaca,Morelos,202106,Turbosina,108357,56
CVM,Ciudad Victoria,Tamaulipas,202106,Turbosina,52105,73
CZM,Cozumel,Quintana Roo,202106,Turbosina,1511141,314
DGO,Durango,Durango,202106,Turbosina,641057,327
GDL,Guadalajara,Jalisco,202106,Turbosina,28030816,4444
GYM,Guaymas,Sonora,202106,Turbosina,46258,46
HMO,Hermosillo,Sonora,202106,Turbosina,3380824,921
HUX,Huatulco,Oaxaca,202106,Turbosina,503682,234
LAP,La Paz,Baja California Sur,202106,Turbosina,2059324,599
LMM,Los Mochis,Sinaloa,202106,Turbosina,440872,192
LTO,Loreto,Baja California Sur,202106,Turbosina,188865,106
LZC,Lazaro Cardenas,Michoacan,202106,Turbosina,25852,29
MAM,Matamoros,Tamaulipas,202106,Turbosina,63579,43
MEX,Mexico,Ciudad de Mexico,202106,Turbosina,115275639,13929
MID,Merida,Yucatan,202106,Turbosina,4550496,1033
MLM,Morelia,Michoacan,202106,Turbosina,2872843,384
MTT,Minatitlan,Veracruz,202106,Turbosina,195101,119
MTY,Monterrey,Nuevo Leon,202106,Turbosina,14157669,3194
MXL,Mexicali,Baja California,202106,Turbosina,2643665,407
MZT,Mazatlan,Sinaloa,202106,Turbosina,1543773,561
NLD,Nuevo Laredo,Tamaulipas,202106,Turbosina,149797,76
